user,peak_date,generic_score,hybrid_score,generic_peak_score,hybrid_rank,generic_rank,top_reasons
LDB0090,2011-05-05,0.12017884456276333,0.8977991938809976,0.5856647977506398,401,716,leak_site_count=2 (z=10.00); http_domain_count=6 (z=0.89); external_email_size=24142 (z=0.51)
SHW0578,2010-03-24,1.2819591403107105,0.8943900978911934,1.2819591403107105,402,199,external_attachment_email_count=1 (z=7.68); external_email_count=1 (z=3.74); external_email_size=22993 (z=3.72)
AIS0405,2010-09-07,0.19308800595819878,0.8940047812492837,0.8528966850238091,403,464,leak_site_count=1 (z=7.68); job_site_count=1 (z=2.31); external_email_size=41615 (z=0.77)
BSB0990,2010-03-04,0.44678076574360664,0.893102859821121,0.7015139508824372,404,598,job_site_count=2 (z=10.00); external_email_count=6 (z=2.38); external_attachment_email_count=1 (z=1.80)
JMC0925,2011-02-22,0.7720187146119075,0.892497036531444,0.9992137600313432,405,378,job_site_count=2 (z=6.09); after_hours_http_count=4 (z=5.42); after_hours_logon_count=1 (z=3.00)
XHG0902,2010-10-01,0.5586866411201482,0.8923342315317184,0.7987453053350339,406,505,job_site_count=2 (z=8.64); external_attachment_email_count=1 (z=2.38); external_email_count=3 (z=2.56)
CGF0337,2010-06-08,0.3824716426226467,0.8920502185167333,0.40643273758132376,407,905,leak_site_count=1 (z=7.68); external_email_count=3 (z=2.45); external_email_size=100283 (z=1.45)
IIL0513,2010-01-24,0.9053635728480934,0.891656908673064,1.2379705077667225,408,222,job_site_count=1 (z=4.47); after_hours_http_count=3 (z=6.49); after_hours_email_count=3 (z=3.62)
SNS0129,2010-08-19,0.2230861775274731,0.8916387189613735,0.5746160491825861,409,731,leak_site_count=1 (z=7.68); job_site_count=2 (z=1.91); external_email_size=96698 (z=0.90)
LMF0980,2011-02-03,0.38124363390350324,0.8911934682475633,0.5396897506535628,410,808,leak_site_count=1 (z=7.68); external_attachment_email_count=2 (z=1.35); external_email_count=6 (z=1.60)
KCS0173,2011-03-16,1.2770870581353861,0.8909909707921299,1.2770870581353861,411,201,usb_file_count=6 (z=4.26); file_count=6 (z=4.26); unique_file_count=6 (z=4.26)
JAV0361,2010-04-28,0.5769892156494446,0.8909227085926357,0.7477591715440796,412,557,leak_site_count=1 (z=6.00); external_attachment_email_count=2 (z=2.68); external_email_count=4 (z=1.49)
BQS0525,2010-02-13,0.7763663463365241,0.8904881486068773,1.0531483110981446,413,334,job_site_count=1 (z=6.00); external_attachment_email_count=1 (z=1.91); after_hours_device_count=7 (z=1.45)
TTD1000,2010-08-24,0.3794667071904876,0.889953751936157,0.8671926142535833,414,452,leak_site_count=1 (z=7.68); external_attachment_email_count=1 (z=1.36); external_email_count=5 (z=1.50)
PBP0002,2010-06-09,0.3120767709451357,0.889742552265525,0.32705196024013344,415,938,leak_site_count=1 (z=5.39); job_site_count=1 (z=4.02); external_email_count=6 (z=2.07)
CMS0454,2010-12-01,1.2746975545952888,0.8893238752990388,1.2746975545952888,416,202,external_attachment_email_count=1 (z=7.68); external_email_size=28628 (z=4.36); external_email_count=1 (z=4.36)
BSS0463,2010-06-24,1.2738378352743374,0.8887240711216308,1.2738378352743374,417,203,external_attachment_email_count=1 (z=7.68); external_email_size=42898 (z=4.41); external_email_count=1 (z=4.36)
IJR0825,2010-10-08,1.2721609594789154,0.8875541577759876,1.2721609594789154,418,206,external_attachment_email_count=1 (z=7.68); after_hours_email_count=1 (z=4.36); external_email_size=37956 (z=2.47)
SMW0084,2010-05-28,0.26215836080697874,0.886475177566804,0.5807204521185222,419,725,leak_site_count=2 (z=8.64); external_attachment_email_count=1 (z=1.41); external_email_size=36375 (z=0.90)
EPW0434,2010-10-11,0.19292806161662254,0.8860193184024582,0.5855734542985487,420,717,leak_site_count=1 (z=5.39); job_site_count=1 (z=5.39); http_domain_count=8 (z=1.40)
FDE0117,2010-03-31,0.4331848969259104,0.8836173699483096,0.854295520057771,421,462,job_site_count=2 (z=10.00); external_attachment_email_count=3 (z=2.75); external_email_count=4 (z=0.85)
ALC0788,2010-08-24,0.43264057579141507,0.8832376110172663,0.9683241216703475,422,394,job_site_count=2 (z=10.00); after_hours_email_count=1 (z=2.87); http_domain_count=5 (z=2.30)
HAV0121,2010-09-02,0.3680971780742032,0.8820215223201447,0.6071598798238681,423,682,leak_site_count=1 (z=7.68); after_hours_email_count=3 (z=1.76); after_hours_http_count=2 (z=1.58)
NRD0548,2010-11-29,0.2713420331974586,0.8809918219190591,0.3032828112347397,424,960,leak_site_count=1 (z=7.68); job_site_count=1 (z=1.14); external_email_count=4 (z=1.42)
TMA0069,2010-03-30,0.3384475717819028,0.8801029163646065,0.5927548414032165,425,701,leak_site_count=1 (z=4.80); job_site_count=1 (z=4.36); external_attachment_email_count=1 (z=1.66)
NJB0243,2010-05-20,0.0924192468207351,0.8784320326656292,0.6867758185233074,426,608,leak_site_count=2 (z=10.00); external_email_size=28345 (z=0.67); logon_pc_count=1 (z=0.62)
SSH0799,2010-11-01,0.29513109689931455,0.8783758165047948,0.5874050901139592,427,714,leak_site_count=1 (z=6.00); job_site_count=3 (z=3.17); external_attachment_email_count=1 (z=1.43)
TDJ0998,2011-02-08,0.6293493766259181,0.8774083284592629,0.7908998861138303,428,512,leak_site_count=1 (z=5.39); external_attachment_email_count=2 (z=2.51); external_email_count=5 (z=1.99)
VLB0647,2010-08-24,0.6155465144534488,0.8760292977505809,0.8809552275933571,429,445,job_site_count=1 (z=7.68); external_attachment_email_count=1 (z=2.00); external_email_count=2 (z=2.06)
JNA0559,2010-06-29,0.22275404870247603,0.8760037256946983,0.3428575616402916,430,925,job_site_count=3 (z=8.95); leak_site_count=1 (z=2.46); http_domain_count=9 (z=1.51)
OYM0026,2011-04-19,0.12181614378244614,0.8757847948855767,0.6830238373167861,431,612,leak_site_count=2 (z=7.04); job_site_count=1 (z=3.74); external_email_size=38383 (z=0.71)
HWY0038,2010-04-09,0.3591378147031568,0.8757708036891819,0.5760779663298439,432,727,leak_site_count=1 (z=7.68); after_hours_logon_count=4 (z=1.38); external_email_count=4 (z=0.93)
AJL0462,2011-05-12,1.2538059675334872,0.8747483494419678,1.2538059675334872,433,213,after_hours_logon_count=1 (z=5.39); after_hours_http_count=1 (z=6.00); external_email_size=56784 (z=2.59)
KPR0497,2010-11-15,0.35618527932030936,0.8737108952825462,0.5085462187914358,434,843,leak_site_count=1 (z=7.68); external_attachment_email_count=4 (z=1.88); external_email_count=6 (z=1.25)
OSH0655,2010-07-09,0.5296426198295379,0.8720709608638507,1.0758142201078191,435,316,job_site_count=2 (z=8.64); after_hours_email_count=1 (z=2.12); external_email_size=26503 (z=1.55)
ARA0252,2011-02-21,0.3519558776156478,0.8716647618163503,0.5421371770047271,436,800,leak_site_count=1 (z=6.00); job_site_count=3 (z=2.37); external_attachment_email_count=2 (z=1.34)
JGM0934,2011-04-25,0.24070183272383397,0.8715055068111217,0.519549288469358,437,835,leak_site_count=2 (z=8.64); external_email_count=3 (z=1.07); http_domain_count=9 (z=1.48)
VAA0087,2011-02-11,0.41566386113264125,0.8713933914878893,0.627039892424826,438,661,job_site_count=3 (z=10.00); external_attachment_email_count=1 (z=1.70); external_email_count=3 (z=1.82)
KSP0966,2010-11-16,0.3517758900369956,0.8706345771779069,0.48941507058111783,439,861,leak_site_count=1 (z=7.68); external_email_count=1 (z=1.90); external_email_size=16720 (z=1.75)
LAM0911,2010-07-13,0.6544863521553571,0.8699534672831456,0.8130333412307776,440,498,job_site_count=2 (z=4.72); external_attachment_email_count=4 (z=3.93); leak_site_count=1 (z=1.71)
MSH0040,2010-11-04,0.5461236233141606,0.8693885744052282,0.5651934180655999,441,751,leak_site_count=1 (z=6.00); external_attachment_email_count=3 (z=2.01); external_email_count=6 (z=1.62)
HSD0457,2010-03-09,1.244472924384541,0.8682369239892146,1.244472924384541,442,216,external_attachment_email_count=1 (z=7.68); external_email_size=55080 (z=3.55); external_email_count=1 (z=3.32)
ASG0692,2010-12-14,1.2436181933111825,0.867640599984546,1.2436181933111825,443,217,after_hours_email_count=4 (z=10.00); after_hours_http_count=1 (z=5.39); external_attachment_email_count=1 (z=2.75)
MCJ0324,2010-04-29,0.33806816245755283,0.8667223471590152,0.5181595640100819,444,836,leak_site_count=3 (z=7.75); external_email_count=7 (z=1.45); external_attachment_email_count=1 (z=1.08)
JMW0638,2010-05-03,0.7869516624570408,0.8649138779813939,1.0369268426806773,445,346,job_site_count=2 (z=5.43); external_attachment_email_count=1 (z=3.00); external_email_count=3 (z=3.11)
SSS0345,2010-08-02,0.34256594355524367,0.8642090331208706,0.42162471638288523,446,901,leak_site_count=1 (z=7.68); external_email_count=2 (z=1.74); http_domain_count=5 (z=2.13)
LJB0826,2010-03-22,1.2383057385155658,0.8639342361736506,1.2383057385155658,447,221,external_attachment_email_count=1 (z=5.39); after_hours_email_count=1 (z=6.00); external_email_size=32734 (z=2.80)
LHB0606,2010-03-19,0.23008093960332185,0.863402698387893,0.4782343841648741,448,867,job_site_count=1 (z=7.68); leak_site_count=1 (z=3.15); external_email_count=8 (z=1.45)
KNG0672,2010-11-08,0.28738244341523983,0.8632900768013301,0.5407234334140291,449,806,leak_site_count=1 (z=6.00); job_site_count=1 (z=3.00); external_attachment_email_count=1 (z=1.15)
ACV0812,2010-11-08,0.59689704175107,0.8630180377256655,1.0495203136834836,450,339,job_site_count=1 (z=7.68); after_hours_logon_count=1 (z=1.66); external_attachment_email_count=1 (z=1.54)
MJM0510,2010-07-20,0.7351313813922881,0.8617195684132243,0.7567919233403794,451,548,job_site_count=1 (z=6.00); external_attachment_email_count=2 (z=5.43); external_email_count=2 (z=2.28)
KCF0045,2010-06-07,0.8249247448310046,0.8605312464771186,0.8249247448310046,452,490,external_attachment_email_count=2 (z=4.95); job_site_count=2 (z=4.90); external_email_count=4 (z=1.75)
FIR0920,2010-03-12,0.9389746796023806,0.8593487284451543,1.0197583676612938,453,359,after_hours_logon_count=1 (z=6.00); job_site_count=1 (z=3.51); after_hours_email_count=2 (z=4.72)
NBC0412,2010-09-15,0.29405950919654517,0.859254274287331,0.5582530760404131,454,767,job_site_count=1 (z=7.68); leak_site_count=1 (z=2.55); external_email_count=4 (z=1.29)
DSM0591,2010-12-15,0.59048569446163,0.8585450047330331,0.7571396529120715,455,546,job_site_count=1 (z=7.68); external_email_size=37460 (z=3.45); external_email_count=1 (z=3.32)
SVL0803,2010-10-11,0.5927107901424638,0.8572308576524941,0.6615552745249168,456,626,leak_site_count=1 (z=4.80); external_attachment_email_count=2 (z=4.57); external_email_count=4 (z=1.28)
HLH0512,2011-03-06,0.5082108923710845,0.8571185928695808,1.195951643013548,457,238,job_site_count=2 (z=8.64); after_hours_http_count=4 (z=3.06); after_hours_logon_count=1 (z=1.73)
JBM0350,2010-10-19,0.5269645528927868,0.8560217810879908,1.1944716436824103,458,241,leak_site_count=1 (z=6.00); after_hours_logon_count=1 (z=3.00); logon_pc_count=2 (z=1.94)
HTF0641,2011-04-15,0.5849870501631692,0.8547087412689908,0.9673458369087591,459,396,job_site_count=1 (z=7.68); after_hours_email_count=2 (z=4.39); external_attachment_email_count=1 (z=1.78)
LEM0605,2010-07-15,0.3913499168681874,0.8544301745592006,0.4744425637557785,460,871,job_site_count=2 (z=10.00); external_attachment_email_count=3 (z=2.38); external_email_count=5 (z=1.03)
DOL0332,2010-04-05,0.9478174444865616,0.8540950072205895,0.9478174444865616,461,407,external_attachment_email_count=2 (z=6.09); job_site_count=1 (z=3.32); external_email_count=3 (z=3.63)
SBD0913,2010-04-29,0.5836359456835093,0.8537661102366696,0.7309365302545129,462,569,job_site_count=1 (z=7.68); external_attachment_email_count=1 (z=3.32); external_email_size=16359 (z=1.57)
TPH0474,2010-06-22,0.5209196660508666,0.8518044181750232,0.561809129288653,463,757,leak_site_count=1 (z=6.00); external_email_count=1 (z=2.38); external_email_size=36322 (z=2.34)
CCM0855,2010-09-09,0.22117484022278253,0.8514363906168254,0.5936677284590509,464,700,leak_site_count=1 (z=7.68); job_site_count=1 (z=1.24); external_email_count=6 (z=1.21)
PID0426,2011-04-05,1.217768894263873,0.8496062053003764,1.217768894263873,465,228,after_hours_logon_count=1 (z=5.39); after_hours_http_count=1 (z=7.68); external_attachment_email_count=1 (z=1.35)
HWM0342,2010-10-11,0.9058356983226629,0.8495166143398777,0.9599243589082471,466,401,external_attachment_email_count=1 (z=6.00); job_site_count=1 (z=3.74); external_email_count=2 (z=2.78)
SVL0940,2010-07-12,0.37528194883556826,0.8477948976043355,0.5333500138948665,467,819,leak_site_count=2 (z=4.95); job_site_count=1 (z=3.15); external_email_count=6 (z=1.74)
CJF0802,2010-10-28,1.1043527769809776,0.847722593822492,1.1043527769809776,468,296,after_hours_http_count=1 (z=7.68); after_hours_logon_count=2 (z=4.22); external_attachment_email_count=2 (z=1.82)
TJB0302,2011-01-25,0.5144331950364828,0.847278973281267,1.1568821239184088,469,262,leak_site_count=1 (z=6.00); external_email_size=51313 (z=2.54); external_email_count=1 (z=2.38)
EIM0156,2010-03-12,0.5137298645852435,0.8467882776176117,1.0430586504114234,470,344,leak_site_count=1 (z=6.00); after_hours_email_count=1 (z=5.39); after_hours_logon_count=1 (z=1.53)
MHG0733,2010-06-04,0.20514602107799837,0.8466991265930969,0.2740606072045957,471,992,leak_site_count=2 (z=8.64); external_email_count=5 (z=1.12); external_email_size=137671 (z=0.80)
MMG0943,2010-08-30,0.1583154920205888,0.8463610044918332,0.5567797576284707,472,770,leak_site_count=4 (z=9.04); external_attachment_email_count=1 (z=0.56); external_email_size=26114 (z=0.67)
CSP0197,2011-05-04,0.3778627902553577,0.8450205513409472,0.5431938760407833,473,798,job_site_count=3 (z=10.00); external_attachment_email_count=2 (z=1.66); external_email_count=4 (z=1.27)
LBC0356,2011-05-04,0.5101826616619202,0.8443134848804094,0.5419673585224478,474,801,leak_site_count=1 (z=6.00); external_attachment_email_count=4 (z=2.09); external_email_count=6 (z=1.42)
DJS0682,2010-08-18,0.45494706604847684,0.843053740972877,0.8391857221027572,475,472,job_site_count=4 (z=9.04); after_hours_email_count=1 (z=4.36); external_email_count=3 (z=1.15)
TET0621,2010-12-07,0.1305062517802719,0.842784885158643,0.45295382309945015,476,887,leak_site_count=2 (z=4.95); job_site_count=1 (z=6.00); external_email_size=78764 (z=0.75)
KPP0452,2010-09-16,1.2044395990417627,0.840306697005881,1.2044395990417627,477,233,external_attachment_email_count=1 (z=7.68); external_email_count=1 (z=2.75); external_email_size=13129 (z=2.56)
FSC0601,2010-06-11,0.5018571887124775,0.8385050153807982,0.8352717302055436,478,478,usb_executable_count=1 (z=6.00); external_attachment_email_count=1 (z=1.71); usb_file_count=3 (z=1.02)
RHY0079,2010-05-14,0.30554339010831405,0.8383793446695245,0.5851478678173844,479,718,leak_site_count=1 (z=7.68); external_attachment_email_count=1 (z=1.95); external_email_size=134726 (z=0.69)
TYB0779,2010-07-15,0.5612883859283028,0.8381747894772232,0.7142260610574894,480,586,job_site_count=1 (z=7.68); external_attachment_email_count=1 (z=1.95); external_email_count=2 (z=2.39)
SSG0250,2011-04-19,0.17271223404108327,0.8374889154377333,0.6076472324423975,481,681,leak_site_count=1 (z=7.68); job_site_count=2 (z=1.58); external_attachment_email_count=1 (z=0.71)
CCM0467,2010-03-22,1.1994976521376106,0.8368588270727516,1.1994976521376106,482,235,external_attachment_email_count=1 (z=7.68); external_email_size=42877 (z=3.91); external_email_count=1 (z=3.74)
FRB0023,2010-11-23,0.30393156377851577,0.8353997127495195,0.48932867546285247,483,862,job_site_count=1 (z=7.68); leak_site_count=1 (z=2.17); external_attachment_email_count=2 (z=1.24)
LRW0970,2010-04-08,1.197041036750206,0.8351449093606089,1.197041036750206,484,237,external_attachment_email_count=1 (z=7.68); external_email_size=45256 (z=3.88); external_email_count=1 (z=3.74)
EGK0893,2010-02-26,0.3631849543601405,0.8347802007163772,0.9262533795323312,485,421,job_site_count=3 (z=10.00); external_email_count=2 (z=1.80); http_domain_count=5 (z=2.39)
MBR0724,2010-08-26,0.5562464643664613,0.8346571697829153,0.674324956125916,486,618,job_site_count=1 (z=7.68); external_email_count=1 (z=3.00); external_email_size=22405 (z=2.88)
NUL0471,2010-05-25,1.1953958279950243,0.8339970892988543,1.1953958279950243,487,239,external_attachment_email_count=1 (z=7.68); external_email_size=23930 (z=3.33); external_email_count=1 (z=3.32)
SRS0231,2010-04-13,0.6949435738127206,0.833681563125154,0.7989655181450789,488,504,after_hours_email_count=2 (z=10.00); job_site_count=1 (z=6.00); external_email_size=67635 (z=0.88)
CCH0182,2010-09-17,0.6078814122639399,0.8335737161919776,0.7168210131033527,489,582,job_site_count=2 (z=7.04); external_attachment_email_count=2 (z=3.81); external_email_count=2 (z=1.93)
TSB0437,2010-03-04,0.6947130691837593,0.8335207459421576,0.9118211484510925,490,429,job_site_count=1 (z=6.00); external_attachment_email_count=1 (z=4.32); external_email_count=2 (z=1.85)
ORG0339,2011-03-22,1.1946504822315924,0.8334770806266923,1.1946504822315924,491,240,external_attachment_email_count=2 (z=10.00); external_email_count=3 (z=2.80); external_email_size=77670 (z=1.50)
MIC0726,2010-06-08,0.29728023706026185,0.8326143541708834,0.4778556499734601,492,868,leak_site_count=1 (z=7.68); external_attachment_email_count=1 (z=0.81); external_email_count=4 (z=0.99)
AKH0758,2010-07-13,1.1923248650142728,0.831854556986702,1.1923248650142728,493,242,external_attachment_email_count=2 (z=8.64); external_email_count=3 (z=3.84); external_email_size=113381 (z=2.17)
JJM0203,2010-10-19,1.011315595652772,0.8318377306082851,1.011315595652772,494,368,usb_file_count=9 (z=2.23); job_site_count=1 (z=2.17); external_email_count=6 (z=2.00)
CRO0027,2010-12-20,1.004934678808111,0.8317019797795855,1.004934678808111,495,373,after_hours_logon_count=1 (z=5.39); after_hours_http_count=1 (z=6.00); job_site_count=1 (z=2.25)
FGW0853,2011-04-05,1.1915965113726652,0.8313464032832548,1.1915965113726652,496,243,after_hours_logon_count=2 (z=5.43); after_hours_http_count=1 (z=6.00); external_attachment_email_count=3 (z=1.75)
MAH0864,2010-11-15,0.35809642360099686,0.8312300629774397,0.624163213734414,497,663,job_site_count=2 (z=10.00); external_attachment_email_count=1 (z=1.41); external_email_count=7 (z=1.71)
AMH0464,2010-09-09,1.1895246815880978,0.829900940642859,1.1895246815880978,498,244,external_attachment_email_count=1 (z=7.68); external_email_size=29836 (z=3.76); external_email_count=1 (z=3.74)
JCW0858,2010-08-18,0.18433480548383185,0.8294939426942641,0.71680613158623,499,583,leak_site_count=1 (z=6.00); job_site_count=2 (z=3.66); external_email_count=4 (z=0.97)
